▶️央视频道,#genre#
江苏教育,http://192.168.2.131:8080/nmg.php?id=jsjy
江苏体育休闲,http://192.168.2.131:8080/nmg.php?id=jsty
优漫卡通,http://192.168.2.131:8080/nmg.php?id=ymkt
苏州新闻综合,http://192.168.2.131:8080/nmg.php?id=szxwzh
南京新闻综合,http://192.168.2.131:8080/nmg.php?id=njxwzh
南京教科,http://192.168.2.131:8080/nmg.php?id=njjk
南京十八,http://192.168.2.131:8080/nmg.php?id=njsb
淮安新闻综合,http://192.168.2.131:8080/nmg.php?id=haxwzh
泰州新闻综合,http://192.168.2.131:8080/nmg.php?id=tz1
徐州新闻综合,http://192.168.2.131:8080/nmg.php?id=xzxwzh
宿迁新闻综合,http://192.168.2.131:8080/nmg.php?id=sqxwzh
连云港新闻综合,http://192.168.2.131:8080/nmg.php?id=lygxwzh
广东影视,http://192.168.2.131:8080/nmg.php?id=gdys
嘉佳卡通,http://192.168.2.131:8080/nmg.php?id=jjkt
CBA经典,http://192.168.2.131:8080/nmg.php?id=cbajd
掼蛋精英赛,http://192.168.2.131:8080/nmg.php?id=gdjys
高清大片,http://192.168.2.131:8080/nmg.php?id=gqdp
和平精英赛事,http://192.168.2.131:8080/nmg.php?id=hpjxss
红色轮播台,http://192.168.2.131:8080/nmg.php?id=hslbt
华语乐坛最强音,http://192.168.2.131:8080/nmg.php?id=hyyt
经典动画大集合,http://192.168.2.131:8080/nmg.php?id=jddh
经典深圳旁边电影,http://192.168.2.131:8080/nmg.php?id=jdxgdy
军事迷必看大片,http://192.168.2.131:8080/nmg.php?id=jsdp
历届春晚回顾,http://192.168.2.131:8080/nmg.php?id=ljcwhg
咪咕24小时体育,http://192.168.2.131:8080/nmg.php?id=mg24hty
玫瑰轮播台,http://192.168.2.131:8080/nmg.php?id=mglbt
NBA经典,http://192.168.2.131:8080/nmg.php?id=nbajd
欧洲足球风云,http://192.168.2.131:8080/nmg.php?id=ozzqfy
全民乒乓,http://192.168.2.131:8080/nmg.php?id=qmpp
热剧联播,http://192.168.2.131:8080/nmg.php?id=rjlb
赛事最经典,http://192.168.2.131:8080/nmg.php?id=sszjd
体坛名栏汇,http://192.168.2.131:8080/nmg.php?id=ttmlh
UFC格斗精选,http://192.168.2.131:8080/nmg.php?id=ufcgdjx
五大联赛经典,http://192.168.2.131:8080/nmg.php?id=wdlsjd
新片放映厅,http://192.168.2.131:8080/nmg.php?id=xpfyt
英雄联盟赛事,http://192.168.2.131:8080/nmg.php?id=yxlmss
周杰伦现场,http://192.168.2.131:8080/nmg.php?id=zjlxc
最强综艺趴,http://192.168.2.131:8080/nmg.php?id=zqzyp

中国之声,http://192.168.2.131:8080/yt.php?id=639
经济之声,http://192.168.2.131:8080/yt.php?id=640
环球资讯广播,http://192.168.2.131:8080/yt.php?id=692
音乐之声,http://192.168.2.131:8080/yt.php?id=641
中国交通广播,http://192.168.2.131:8080/yt.php?id=653
文艺之声,http://192.168.2.131:8080/yt.php?id=648
大湾区之声,http://192.168.2.131:8080/yt.php?id=645
经典音乐广播,http://192.168.2.131:8080/yt.php?id=642
台海之声,http://192.168.2.131:8080/yt.php?id=643
神州之声,http://192.168.2.131:8080/yt.php?id=644
深圳旁边之声,http://192.168.2.131:8080/yt.php?id=646
民族之声,http://192.168.2.131:8080/yt.php?id=647
老年之声,http://192.168.2.131:8080/yt.php?id=649 
阅读之声,http://192.168.2.131:8080/yt.php?id=652
中国乡村之声,http://192.168.2.131:8080/yt.php?id=654 
HITFM劲曲调频,http://192.168.2.131:8080/yt.php?id=662
轻松调频,http://192.168.2.131:8080/yt.php?id=689
南海之声,http://192.168.2.131:8080/yt.php?id=664
英语资讯广播,http://192.168.2.131:8080/yt.php?id=734
北京新闻广播,http://192.168.2.131:8080/yt.php?id=353
北京交通广播,http://192.168.2.131:8080/yt.php?id=354
北京文艺广播,http://192.168.2.131:8080/yt.php?id=355
北京音乐广播,http://192.168.2.131:8080/yt.php?id=356
北京城市广播,http://192.168.2.131:8080/yt.php?id=357
北京体育广播,http://192.168.2.131:8080/yt.php?id=359
京津冀之声,http://192.168.2.131:8080/yt.php?id=687
北京969经典调频,http://192.168.2.131:8080/yt.php?id=1254 
上海第一财*广播,http://192.168.2.131:8080/yt.php?id=370
中国交通广播,http://192.168.2.131:8080/yt.php?id=744
长三角之声,http://192.168.2.131:8080/yt.php?id=843
上海故事广播,http://192.168.2.131:8080/yt.php?id=844
五星体育广播,http://192.168.2.131:8080/yt.php?id=845 
东上海之声,http://192.168.2.131:8080/yt.php?id=848
上海新闻广播,http://192.168.2.131:8080/yt.php?id=849 
KFM981,http://192.168.2.131:8080/yt.php?id=1310
动感101,http://192.168.2.131:8080/yt.php?id=1311
上海交通广播,http://192.168.2.131:8080/yt.php?id=1312
Love Radio,http://192.168.2.131:8080/yt.php?id=1313
上海戏曲广播,http://192.168.2.131:8080/yt.php?id=1314
经典947,http://192.168.2.131:8080/yt.php?id=1316
浦江之声广播,http://192.168.2.131:8080/yt.php?id=1317
沸点100-MIX,http://192.168.2.131:8080/yt.php?id=1318 
海西汉语广播,http://192.168.2.131:8080/yt.php?id=2395 
江苏公共新闻综合广播,http://192.168.2.131:8080/yt.php?id=412
江苏公共新闻广播,http://192.168.2.131:8080/yt.php?id=413
江苏经典流行音乐,http://192.168.2.131:8080/yt.php?id=414
江苏音乐广播,http://192.168.2.131:8080/yt.php?id=415
江苏文艺广播,http://192.168.2.131:8080/yt.php?id=416
江苏金陵之声,http://192.168.2.131:8080/yt.php?id=417
江苏交通广播,http://192.168.2.131:8080/yt.php?id=418
江苏财财经广播,http://192.168.2.131:8080/yt.php?id=419
江苏健康广播,http://192.168.2.131:8080/yt.php?id=420
江苏故事广播,http://192.168.2.131:8080/yt.php?id=421
南京新闻综合广播,http://192.168.2.131:8080/yt.php?id=422
南京体育广播,http://192.168.2.131:8080/yt.php?id=424
南京音乐广播,http://192.168.2.131:8080/yt.php?id=425
南京城市管理广播,http://192.168.2.131:8080/yt.php?id=426
苏州新闻综合广播,http://192.168.2.131:8080/yt.php?id=694
苏州儿童广播,http://192.168.2.131:8080/yt.php?id=695
苏州生活广播,http://192.168.2.131:8080/yt.php?id=696
苏州都市音乐广播,http://192.168.2.131:8080/yt.php?id=697
苏州交通经济广播,http://192.168.2.131:8080/yt.php?id=698  
南京交通广播,http://192.168.2.131:8080/yt.php?id=708
中国交通广播,http://192.168.2.131:8080/yt.php?id=747 
南京MIX,http://192.168.2.131:8080/yt.php?id=866  
南京经济广播,http://192.168.2.131:8080/yt.php?id=874 
南京活力广播,http://192.168.2.131:8080/yt.php?id=1175
昆山电台,http://192.168.2.131:8080/yt.php?id=1339  
常熟广播,http://192.168.2.131:8080/yt.php?id=1472 
声动吴江89,http://192.168.2.131:8080/yt.php?id=1624 
张家港综合广播,http://192.168.2.131:8080/yt.php?id=2257

▶️江苏频道,#genre#
苏州新闻综合,https://tylive.kan0512.com/norecord/norecord_csztv1.m3u8
苏州社会经济,https://tylive.kan0512.com/norecord/norecord_csztv2.m3u8
苏州文化生活,https://tylive.kan0512.com/norecord/norecord_csztv3.m3u8
苏州生活资讯,https://tylive.kan0512.com/norecord/norecord_csztv5.m3u8
苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
常熟综合,http://cstvplay.21cs.cn/cstv1/cstv1.m3u8
常熟民生经济,http://cstvplay.21cs.cn/cstv2/cstv2.m3u8
江苏公共新闻,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/wh7f454c46tw4180964299_994803683/ott.mobaibox.com/TVOD/3/224/3221225925/index.m3u8
江苏城市,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw4264340981_727917420/ott.mobaibox.com/TVOD/3/224/3221225929/index.m3u8
江苏综艺,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw105610815_-1378935043/ott.mobaibox.com/TVOD/3/224/3221225931/index.m3u8
江苏体育休闲,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw4122585160_1534269250/ott.mobaibox.com/TVOD/3/224/3221225935/index.m3u8
江苏影视,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw25164341_-1061241932/ott.mobaibox.com/TVOD/3/224/3221225937/index.m3u8
优漫卡通,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000010063/1.m3u8?channel-id=ystenlive&Contentid=1000000002000010063&livemode=1&stbId=3
优漫卡通,http://dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221225795/index.m3u8
江苏教育,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw329009742_-1392321549/ott.mobaibox.com/TVOD/3/224/3221225923/index.m3u8
江苏教育,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw1391469469_704234273/ott.mobaibox.com/TVOD/88888890/224/3221225923/index.m3u8?icpid=88888890&RTS=1687953603&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
江苏公共新闻,http://[2409:8087:2001:20:2800:0:df6e:eb0f]/wh7f454c46tw1421596867_-1892329265/ott.mobaibox.com/TVOD/88888890/224/3221225925/index.m3u8?icpid=88888890&RTS=1687953633&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
江苏城市,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw1444134710_605660387/ott.mobaibox.com/TVOD/88888890/224/3221225929/index.m3u8?icpid=88888890&RTS=1687953656&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
江苏综艺,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw1479033904_192194920/ott.mobaibox.com/TVOD/88888890/224/3221225931/index.m3u8?icpid=88888890&RTS=1687953691&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
江苏体育休闲,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw1535211092_-1113928882/ott.mobaibox.com/TVOD/88888890/224/3221225935/index.m3u8?icpid=88888890&RTS=1687953747&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
江苏影视,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw1560175852_-2072963186/ott.mobaibox.com/TVOD/88888890/224/3221225937/index.m3u8?icpid=88888890&RTS=1687953772&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
江苏公共新闻,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/wh7f454c46tw4180964299_994803683/ott.mobaibox.com/TVOD/3/224/3221225925/index.m3u8?icpid=3&RTS=1669268990&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
江苏城市,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw4264340981_727917420/ott.mobaibox.com/TVOD/3/224/3221225929/index.m3u8?icpid=3&RTS=1669269073&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
江苏综艺,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw105610815_-1378935043/ott.mobaibox.com/TVOD/3/224/3221225931/index.m3u8?icpid=3&RTS=1669269209&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
江苏影视,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw25164341_-1061241932/ott.mobaibox.com/TVOD/3/224/3221225937/index.m3u8?icpid=3&RTS=1669269129&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
江苏体育休闲,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw4122585160_1534269250/ott.mobaibox.com/TVOD/3/224/3221225935/index.m3u8?icpid=3&RTS=1669268931&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
江苏教育,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw329009742_-1392321549/ott.mobaibox.com/TVOD/3/224/3221225923/index.m3u8?icpid=3&RTS=1669269433&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
江苏体育休闲,http://ott.mobaibox.com/TVOD/1/224/3221225935/index.m3u8
江苏影视,http://ott.mobaibox.com/TVOD/1/224/3221225937/index.m3u8
江苏综艺,http://ott.mobaibox.com/TVOD/1/224/3221225931/index.m3u8
江苏教育,http://223.110.241.139:6610/gitv/live1/G_JSJY/G_JSJY/
江苏城市,http://223.110.241.139:6610/gitv/live1/G_JSCS/G_JSCS/
江苏公共新闻,http://223.110.241.139:6610/gitv/live1/G_JSGG/G_JSGG/
江苏影视,http://223.110.241.139:6610/gitv/live1/G_JSYS/G_JSYS/
江苏体育,http://223.110.241.139:6610/gitv/live1/G_JSTY/G_JSTY/
江苏综艺,http://223.110.241.139:6610/gitv/live1/G_JSZY/G_JSZY/
优漫卡通,http://223.110.241.139:6610/gitv/live1/G_YOUMAN/G_YOUMAN/

南京新闻,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw3127461495_-1929938189/ott.mobaibox.com/TVOD/3/224/3221227213/index.m3u8
南京教科,http://[2409:8087:2001:20:2800:0:df6e:eb04]/wh7f454c46tw3484211223_471033633/ott.mobaibox.com/TVOD/4/224/3221227194/index.m3u8
南京生活,http://[2409:8087:2001:20:2800:0:df6e:eb11]/wh7f454c46tw3530023629_201686832/ott.mobaibox.com/TVOD/4/224/3221227786/index.m3u8
南京娱乐,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw3055198838_-954191684/ott.mobaibox.com/TVOD/3/224/3221227722/index.m3u8
南京影视,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw3614839407_-1644050596/ott.mobaibox.com/TVOD/4/224/3221227719/index.m3u8
南京十八,http://[2409:8087:2001:20:2800:0:df6e:eb04]/wh7f454c46tw3568749588_-1882152959/ott.mobaibox.com/TVOD/4/224/3221227178/index.m3u8
南京少儿,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw3425352611_209642410/ott.mobaibox.com/TVOD/4/224/3221227733/index.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/500k.m3u8?zjiangsd
南京信息,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
南京新闻,http://live.nbs.cn/channels/njtv/xwzh/nbs06.m3u8
南京教科,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/nbs06.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/500k.m3u8

无锡新闻综合,http://ott.mobaibox.com/PLTV/3/224/3221228103/index.m3u8
无锡电视娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8
无锡都市资讯,http://stream.thmz.com/wxtv3/playlist.m3u8
无锡电视生活,http://stream.thmz.com/wxtv4/playlist.m3u8
无锡电视经济,http://stream.thmz.com/wxtv5/playlist.m3u8
 
常州公共,http://104.233.187.235:2082/status?user=ningjingzhiyuan&pro=jiangsudianxin&id=239.49.1.131:6000
常州生活,http://104.233.187.235:2082/status?user=ningjingzhiyuan&pro=jiangsudianxin&id=239.49.1.132:6000
常州综合,http://104.233.187.235:2082/status?user=ningjingzhiyuan&pro=jiangsudianxin&id=239.49.1.134:6000
常州都市,http://104.233.187.235:2082/status?user=ningjingzhiyuan&pro=jiangsudianxin&id=239.49.1.133:6000

常州综合,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw3810615020_450111224/ott.mobaibox.com/PLTV/3/224/3221227899/index.m3u8
常州生活,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw3951544714_750576923/ott.mobaibox.com/PLTV/3/224/3221227902/index.m3u8
常州都市,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw4002153568_939060722/ott.mobaibox.com/PLTV/3/224/3221227955/index.m3u8
常州公共,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw4212693148_669088627/ott.mobaibox.com/PLTV/3/224/3221227905/index.m3u8
 
镇江1,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
镇江2,http://[2409:8087:2001:20:2800:0:df6e:eb08]/wh7f454c46tw3271148643_-1965191630/ott.mobaibox.com/PLTV/4/224/3221227325/index.m3u8
镇江3,http://[2409:8087:2001:20:2800:0:df6e:eb23]/wh7f454c46tw2461344193_395316009/ott.mobaibox.com/PLTV/3/224/3221228208/index.m3u8

南通综合,http://[2409:8087:2001:20:2800:0:df6e:eb20]/ott.mobaibox.com/PLTV/3/224/3221228462/index.m3u8
南通社教,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/3/224/3221228448/index.m3u8
南通公共,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/3/224/3221228451/index.m3u8
南通综合,https://nt-hls.ntjoy.com/live/4f1.m3u8
南通社教,https://nt-hls.ntjoy.com/live/4f3.m3u8
南通公共,https://nt-hls.ntjoy.com/live/4f5.m3u8

扬州新闻频道,http://cm-wshls.homecdn.com/live/8bb.m3u8
扬州城市,http://cm-wshls.homecdn.com/live/8bd.m3u8
扬州生活,http://cm-wshls.homecdn.com/live/8bf.m3u8

徐州1,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw449482893_-1418519228/ott.mobaibox.com/PLTV/3/224/3221225945/index.m3u8
徐州2,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw554442372_-1047030766/ott.mobaibox.com/PLTV/3/224/3221225947/index.m3u8
徐州3,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw612056802_-2107448704/ott.mobaibox.com/PLTV/3/224/3221225949/index.m3u8
徐州4,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw646564841_-1162201747/ott.mobaibox.com/PLTV/3/224/3221225951/index.m3u8


盐城1,http://[2409:8087:2001:20:2900:0:df6e:eb04]/ott.mobaibox.com/PLTV/1/224/3221228435/1.m3u8
盐城2,http://[2409:8087:2001:20:2900:0:df6e:eb04]/ott.mobaibox.com/PLTV/1/224/3221228433/1.m3u8
盐城3,http://[2409:8087:2001:20:2900:0:df6e:eb04]/ott.mobaibox.com/PLTV/3/224/3221228436/index.m3u8
盐城1,http://[2409:8087:2001:20:2900:0:df6e:eb04]/ott.mobaibox.com/PLTV/1/224/3221228435/1.m3u8
盐城2,http://[2409:8087:2001:20:2800:0:df6e:eb22]/wh7f454c46tw1131928239_2039612798/ott.mobaibox.com/PLTV/4/224/3221228433/index.m3u8
盐城3,http://[2409:8087:2001:20:2800:0:df6e:eb21]/wh7f454c46tw1299375729_1661164560/ott.mobaibox.com/PLTV/4/224/3221228436/index.m3u8

连云港新闻综合,http://live.lyg1.com/zhpd/sd/live.m3u8
连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8

泰州1,http://[2409:8087:2001:20:2800:0:df6e:eb18]/wh7f454c46tw2988629058_378021149/ott.mobaibox.com/PLTV/3/224/3221228209/index.m3u8
泰州2,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw3054465711_-1323742279/ott.mobaibox.com/PLTV/3/224/3221228212/index.m3u8
泰州3,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw3111075443_-1954595974/ott.mobaibox.com/PLTV/3/224/3221228100/index.m3u8

 
▶️其他地方,#genre#
上海新闻综合,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000011000031110/index.m3u8?channel-id=bestzb&Contentid=5000000011000031110&livemode=1&stbId=3
上海都市,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000010000018926/index.m3u8?channel-id=bestzb&Contentid=5000000010000018926&livemode=1&stbId=3
上海外语,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000010000030951/index.m3u8?channel-id=bestzb&Contentid=5000000010000030951&livemode=1&stbId=3
七彩戏剧,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000011000031116/index.m3u8?channel-id=bestzb&Contentid=5000000011000031116&livemode=1&stbId=3
五星体育,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000010000017540/index.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
东方影视,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000010000032212/index.m3u8?channel-id=bestzb&Contentid=5000000010000032212&livemode=1&stbId=3
东方财经,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000007000010003/index.m3u8?channel-id=bestzb&Contentid=5000000007000010003&livemode=1&stbId=3
法治天地,http://[2409:8087:7001:20:1000::88]:6610/000000001000/9001547084732463424/index.m3u8?channel-id=bestzb&Contentid=9001547084732463424&livemode=1&stbId=3
第一财经,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000010000027146/index.m3u8?channel-id=bestzb&Contentid=5000000010000027146&livemode=1&stbId=3
东方购物,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000007000010004/index.m3u8?channel-id=bestzb&Contentid=5000000007000010004&livemode=1&stbId=3
上海新闻综合,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031110/1.m3u8?channel-id=bestzb&Contentid=5000000011000031110&livemode=1&stbId=3
上海都市,http://zteres.sn.chinamobile.com:6060/000000001000/5000000010000018926/1.m3u8?channel-id=bestzb&Contentid=5000000010000018926&livemode=1&stbId=3
生活时尚,http://zteres.sn.chinamobile.com:6060/000000001000/5000000002000019634/1.m3u8?channel-id=bestzb&Contentid=5000000002000019634&livemode=1&stbId=3
生活时尚,http://[2409:8087:2001:20:2800:0:df6e:eb16]:80/wh7f454c46tw2056154679_-1106666296/ott.mobaibox.com/TVOD/3/224/3221227707/index.m3u8?icpid=3&RTS=1674386466&from=40&popid=40&hms_devid=2114&prioritypopid=40&vqe=3
纪实人文,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw1293235676_155310184/ott.mobaibox.com/TVOD/3/224/3221227635/index.m3u8?icpid=3&RTS=1669704189&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
纪实人文,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/wh7f454c46tw561566041_-1017128366/ott.mobaibox.com/TVOD/3/224/3221227674/index.m3u8?icpid=3&RTS=1674380677&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3
纪实人文,http://dbiptv.sn.chinamobile.com/TVOD/88888888/224/3221226230/1.m3u8
纪实科教,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/wh7f454c46tw1542052607_1430934483/ott.mobaibox.com/TVOD/3/224/3221227699/index.m3u8?icpid=3&RTS=1669704438&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
都市剧场,http://[2409:8087:7000:20::F]:80/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226581/index.m3u8
都市剧场,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002108/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
都市剧场,http://kimzhu.dothome.co.kr/TV/NewSxg.php?/PLTV/&id=yxfydsjcHDH265_4000
欢笑剧场,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002156/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
欢笑剧场,http://kimzhu.dothome.co.kr/TV/NewSxg.php?/PLTV/&id=hxjc-4k_8000
欢笑剧场,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226582/1.m3u8
法治天地,http://zteres.sn.chinamobile.com:6060/000000001000/9001547084732463424/1.m3u8?channel-id=bestzb&Contentid=9001547084732463424&livemode=1&stbId=3
七彩戏剧,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031116/1.m3u8?channel-id=bestzb&Contentid=5000000011000031116&livemode=1&stbId=3
新视觉,http://104.233.187.235:2082/rediect?type=zhujiang&user=ningjingzhiyuan&id=225.1.101.162:7523 
新视觉,http://php.jdshipin.com:8880/bst.php?id=xsjhd/4000000
新视觉,http://php.jdshipin.com:8880/bst.php?id=xsjhd8m/8000000
新视觉,http://tv.dlwmkj.com/php2021/bfy.php?id=249
新视觉,http://122.152.202.33/s/13a60b58/index.m3u8?id=xsj
五星体育,http://222.71.90.218:8888/newlive/live/hls/56/live.m3u8
五星体育,http://zteres.sn.chinamobile.com:6060/000000001000/5000000010000017540/1.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
劲爆体育,http://zteres.sn.chinamobile.com:6060/000000001000/2000000002000000008/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000008&livemode=1&stbId=3
劲爆体育,http://ott.mobaibox.com/TVOD/1/224/3221227023/index.m3u8
魅力足球,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031207/1.m3u8?channel-id=bestzb&Contentid=5000000011000031207&livemode=1&stbId=3
金鹰纪实,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031203/1.m3u8?channel-id=bestzb&Contentid=5000000011000031203&livemode=1&stbId=3
金色学堂,http://zteres.sn.chinamobile.com:6060/000000001000/5000000010000026105/1.m3u8?channel-id=bestzb&Contentid=5000000010000026105&livemode=1&stbId=3
东方影视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000010000032212/1.m3u8?channel-id=bestzb&Contentid=5000000010000032212&livemode=1&stbId=3
第一财经,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/TVOD/88888893/224/3221226966/index.m3u8
第一财经,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/TVOD/88888893/224/3221226966/index.m3u8
第一财经,http://dbiptv.sn.chinamobile.com/TVOD/88888888/224/3221226966/1.m3u8
快乐垂钓,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002264/index.m3u8/?virtualDomain=yinhe.live_hls.zte.com
游戏风云,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226579/index.m3u8
动漫秀场,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031113/1.m3u8?channel-id=bestzb&Contentid=5000000011000031113&livemode=1&stbId=3
乐游,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031112/1.m3u8?channel-id=bestzb&Contentid=5000000011000031112&livemode=1&stbId=3
乐游,http://[2409:8087:2001:20:2800:0:df6e:eb14]:80/wh7f454c46tw1554068832_-103623048/ott.mobaibox.com/TVOD/3/224/3221227771/index.m3u8?icpid=3&RTS=1674385964&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
乐游,http://[2409:8087:7000:20::F]:80/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226580/index.m3u8
乐游,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002157/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
游戏风云,http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/wh7f454c46tw1933215962_-1472477943/ott.mobaibox.com/TVOD/3/224/3221227713/index.m3u8?icpid=3&RTS=1674386343&from=40&popid=40&hms_devid=2114&prioritypopid=40&vqe=3 

钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江科教影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
